Date,Price,open,high,low,volume,Change %,close
2020-05-21,24758.39,24452.23,24769.4,24426.56,350660000.0,0.0125,24758.39
2020-05-22,25204.75,24758.39,25205.18,24742.12,259570000.0,0.018000000000000002,25204.75
2020-05-27,25221.29,25204.75,25469.93,25054.11,581590000.0,0.0007000000000000001,25221.29
2020-05-28,25166.01,25229.02,25463.11,25131.33,348210000.0,-0.0022,25166.01
2020-05-29,25267.82,25166.01,25393.03,25164.06,325590000.0,0.004,25267.82
2020-06-01,25321.29,25267.82,25396.1,25180.37,253130000.0,0.0021,25321.29
2020-06-02,25383.43,25316.24,25458.53,25316.24,377860000.0,0.0025,25383.43
2020-06-03,25407.96,25383.43,25445.47,25308.5,353260000.0,0.001,25407.96
2020-06-04,25312.05,25407.96,25434.62,25312.05,270180000.0,-0.0038,25312.05
2020-06-05,25016.3,25312.05,25325.87,24875.56,214500000.0,-0.011699999999999999,25016.3
2020-06-08,25250.2,25016.3,25412.54,25016.3,230490000.0,0.009300000000000001,25250.2
2020-06-09,25335.15,25249.96,25368.78,25249.96,268740000.0,0.0034000000000000002,25335.15
2020-06-10,25215.04,25335.15,25351.29,25130.61,266649999.99999997,-0.004699999999999999,25215.04
2020-06-11,25182.67,25215.04,25302.85,25182.67,337130000.0,-0.0013,25182.67
2020-06-15,24956.04,25182.67,25196.62,24757.68,237630000.0,-0.009000000000000001,24956.04
2020-06-16,24930.88,24954.89,25046.42,24930.65,200370000.0,-0.001,24930.88
2020-06-17,24972.94,24930.88,24973.59,24816.45,265950000.0,0.0017000000000000001,24972.94
2020-06-18,24933.41,24972.89,25054.28,24913.26,171160000.0,-0.0016,24933.41
2020-06-19,24826.75,24933.41,25123.72,24819.12,174670000.0,-0.0043,24826.75
2020-06-22,24779.26,24826.75,24877.3,24651.3,124660000.0,-0.0019,24779.26
2020-06-23,24751.32,24753.92,24756.88,24649.39,167900000.0,-0.0011,24751.32
2020-06-24,24654.99,24750.06,24771.97,24636.63,189230000.0,-0.0039000000000000003,24654.99
2020-06-25,24625.17,24654.99,24662.27,24619.84,130280000.0,-0.0012,24625.17
2020-06-26,24828.96,24625.17,24829.17,24551.35,127190000.0,0.0083,24828.96
2020-06-29,24858.82,24828.96,24858.82,24740.06,158450000.0,0.0012,24858.82
2020-06-30,24479.16,24858.82,24859.88,24448.23,280670000.0,-0.015300000000000001,24479.16
2020-07-01,24594.99,24479.16,24723.26,24479.16,198010000.0,0.004699999999999999,24594.99
2020-07-02,24374.4,24594.99,24612.25,24357.75,180100000.0,-0.009000000000000001,24374.4
2020-07-03,24336.12,24374.38,24416.05,24332.36,144300000.0,-0.0016,24336.12
2020-07-06,24109.65,24336.12,24352.2,23961.14,189670000.0,-0.009300000000000001,24109.65
2020-07-07,24098.08,24026.05,24152.67,24026.05,155530000.0,-0.0005,24098.08
2020-07-08,24278.07,24097.48,24278.07,24097.48,232610000.0,0.0075,24278.07
2020-07-09,24276.56,24278.07,24336.45,24276.56,192030000.0,-0.0001,24276.56
2020-07-10,24306.36,24276.56,24315.39,24251.26,131630000.0,0.0012,24306.36
2020-07-13,24200.6,24306.36,24306.36,24162.7,231230000.0,-0.0044,24200.6
2020-07-14,24117.4,24200.6,24207.0,24095.41,208200000.0,-0.0034000000000000002,24117.4
2020-07-15,24132.3,24114.59,24210.22,24071.13,208210000.0,0.0006,24132.3
2020-07-16,24330.06,24129.84,24330.51,24112.4,207400000.0,0.008199999999999999,24330.06
2020-07-17,24287.66,24323.5,24336.59,24256.64,160470000.0,-0.0017000000000000001,24287.66
2020-07-20,24273.42,24287.66,24301.11,24273.42,305100000.0,-0.0006,24273.42
2020-07-21,24174.45,24269.58,24303.76,24130.23,304190000.0,-0.0040999999999999995,24174.45
2020-07-22,24173.53,24174.45,24192.52,24166.96,266060000.0,0.0,24173.53
2020-07-23,24512.27,24173.53,24615.65,24170.97,164070000.0,0.013999999999999999,24512.27
2020-07-24,24427.73,24512.27,24536.82,24409.99,174190000.0,-0.0034000000000000002,24427.73
2020-07-27,24783.61,24427.73,24788.17,24427.73,170000000.0,0.0146,24783.61
2020-07-28,24650.16,24799.05,24800.81,24646.53,150370000.0,-0.0054,24650.16
2020-07-29,24693.73,24650.16,24713.57,24646.84,101530000.0,0.0018,24693.73
2020-08-03,24766.12,24710.93,24776.08,24690.75,186470000.0,0.0029,24766.12
2020-08-04,24841.94,24766.12,24868.82,24764.26,154470000.0,0.0031,24841.94
2020-08-05,24882.04,24841.94,24910.02,24841.94,303280000.0,0.0016,24882.04
2020-08-06,24930.34,24882.04,24931.91,24820.5,173720000.0,0.0019,24930.34
2020-08-07,25041.89,24944.45,25047.7,24944.45,166940000.0,0.0045000000000000005,25041.89
2020-08-10,25027.61,25041.89,25046.29,24952.17,175230000.0,-0.0006,25027.61
2020-08-11,24883.7,25027.61,25067.18,24825.09,205970000.0,-0.0058,24883.7
2020-08-12,25141.48,24883.7,25147.52,24852.43,204420000.0,0.0104,25141.48
2020-08-13,25236.97,25141.48,25239.91,25067.72,258050000.0,0.0038,25236.97
2020-08-14,25199.84,25236.97,25236.97,25168.43,482420000.0,-0.0015,25199.84
2020-08-17,25143.68,25199.84,25234.49,25143.68,161230000.0,-0.0022,25143.68
2020-08-18,25136.49,25139.57,25151.36,25123.28,271000000.0,-0.0003,25136.49
2020-08-19,25171.32,25136.49,25180.4,25131.56,180010000.0,0.0014000000000000002,25171.32
2020-08-20,25204.58,25174.6,25204.58,25172.1,179550000.0,0.0013,25204.58
2020-08-21,25221.87,25203.36,25273.33,25203.36,158600000.0,0.0007000000000000001,25221.87
2020-08-24,25229.12,25221.87,25232.68,25159.82,251190000.0,0.0003,25229.12
2020-08-25,25291.78,25228.38,25291.78,25201.79,251340000.0,0.0025,25291.78
2020-08-26,25330.1,25295.01,25332.51,25283.31,180550000.0,0.0015,25330.1
2020-08-27,25297.55,25330.1,25330.1,25291.33,249130000.0,-0.0013,25297.55
2020-08-28,25309.37,25304.25,25312.81,25289.35,137050000.0,0.0005,25309.37
2020-08-31,25327.13,25303.68,25334.11,25289.1,127280000.0,0.0007000000000000001,25327.13
2020-09-02,25460.0,25404.12,25461.66,25388.82,178290000.0,0.0018,25460.0
2020-09-03,25511.02,25460.0,25511.02,25460.0,229410000.0,0.002,25511.02
2020-09-04,25605.64,25534.87,25618.48,25529.56,418160000.0,0.0037,25605.64
2020-09-07,25582.23,25605.64,25631.16,25573.24,253960000.0,-0.0009,25582.23
2020-09-08,25497.32,25585.67,25596.21,25490.01,251960000.0,-0.0033,25497.32
2020-09-09,25424.91,25493.88,25496.73,25414.42,269620000.0,-0.0028000000000000004,25424.91
2020-09-10,25520.97,25424.91,25540.91,25403.33,234150000.0,0.0038,25520.97
2020-09-11,25591.95,25520.97,25592.22,25514.22,212570000.0,0.0028000000000000004,25591.95
2020-09-14,25605.59,25591.95,25616.99,25577.33,256970000.00000003,0.0005,25605.59
2020-09-15,25597.96,25605.59,25618.65,25573.96,245140000.0,-0.0003,25597.96
2020-09-16,25558.81,25598.53,25606.02,25535.41,211450000.0,-0.0015,25558.81
2020-09-17,25533.35,25550.31,25551.56,25507.84,231190000.0,-0.001,25533.35
2020-09-18,25572.57,25532.74,25572.57,25505.27,193490000.0,0.0015,25572.57
2020-09-21,25574.35,25572.57,25592.86,25564.36,196110000.0,0.0001,25574.35
2020-09-22,25654.9,25574.35,25655.18,25525.93,262050000.0,0.0031,25654.9
2020-09-23,25783.02,25654.9,25785.41,25631.12,414160000.0,0.005,25783.02
2020-09-24,25987.14,25783.02,26021.75,25783.02,359270000.0,0.0079,25987.14
2020-09-25,26319.47,25987.14,26327.17,25987.14,335740000.0,0.0128,26319.47
2020-09-28,26507.84,26319.34,26512.05,26319.34,336730000.0,0.0072,26507.84
2020-09-29,26611.96,26507.84,26611.96,26427.58,413100000.0,0.0039000000000000003,26611.96
2020-09-30,26837.42,26612.12,26862.21,26612.12,322760000.0,0.0085,26837.42
2020-10-02,26985.77,26831.76,26985.77,26830.59,459790000.0,0.0055000000000000005,26985.77
2020-10-05,27554.56,26985.77,27563.91,26985.77,603890000.0,0.021099999999999997,27554.56
2020-10-06,28909.37,27561.51,28909.37,27561.51,749470000.0,0.0492,28909.37
2020-10-07,28634.35,28945.41,29171.29,28484.87,832880000.0,-0.0095,28634.35
2020-10-08,28546.22,28634.35,28664.83,28398.74,568740000.0,-0.0031,28546.22
2020-10-09,28415.31,28546.22,28721.73,28371.7,384040000.0,-0.0046,28415.31
2020-10-12,28337.49,28415.31,28440.82,28170.72,369060000.0,-0.0027,28337.49
2020-10-13,28344.04,28337.49,28351.51,28299.61,535830000.00000006,0.0002,28344.04
2020-10-14,28344.33,28344.04,28381.27,28332.51,218420000.0,0.0,28344.33
2020-10-15,28344.04,28354.14,28364.47,28333.06,330660000.0,0.0,28344.04
2020-10-16,28659.45,28344.04,28680.87,28313.57,489090000.0,0.0111,28659.45
2020-10-19,28659.07,28650.44,28680.68,28588.24,287300000.0,0.0,28659.07
2020-10-20,28665.82,28658.31,28720.49,28567.07,297290000.0,0.0002,28665.82
2020-10-21,28449.49,28645.21,28645.21,28250.71,326560000.0,-0.0075,28449.49
2020-10-22,28563.87,28449.49,28567.14,28413.11,311320000.0,0.004,28563.87
2020-10-23,28697.06,28563.87,28706.33,28559.72,282560000.0,0.004699999999999999,28697.06
2020-10-26,28777.96,28697.06,28777.96,28685.54,340800000.0,0.0028000000000000004,28777.96
2020-10-27,28980.29,28777.96,28980.29,28775.59,385570000.0,0.006999999999999999,28980.29
2020-10-28,29437.6,28980.29,29444.12,28971.44,375250000.0,0.0158,29437.6
2020-10-30,30530.69,29439.35,30530.69,29439.35,807800000.0,0.0371,30530.69
2020-11-02,30479.39,30527.69,30554.27,30364.15,376110000.0,-0.0017000000000000001,30479.39
2020-11-03,30733.47,30479.39,30735.46,30408.13,336040000.0,0.0083,30733.47
2020-11-04,30741.88,30733.47,30761.5,30724.21,286450000.0,0.0003,30741.88
2020-11-05,30738.92,30741.88,30772.77,30722.48,430120000.0,-0.0001,30738.92
2020-11-06,31016.17,30738.92,31016.17,30509.12,497950000.0,0.009000000000000001,31016.17
2020-11-09,32243.05,31016.17,32243.05,31016.17,636010000.0,0.039599999999999996,32243.05
2020-11-10,32647.1,32243.05,32647.1,32226.71,578780000.0,0.0125,32647.1
2020-11-11,33268.36,32648.02,33268.36,32585.04,858160000.0,0.019,33268.36
2020-11-12,35342.46,33291.27,35342.46,33291.27,1190000000.0,0.0623,35342.46
2020-11-13,35037.46,35344.01,35814.18,34552.6,1240000000.0,-0.0086,35037.46
2020-11-16,34795.82,35041.4,35245.62,34685.94,668530000.0,-0.0069,34795.82
2020-11-17,34242.83,34769.66,34769.66,34126.23,840880000.0,-0.0159,34242.83
2020-11-18,34818.01,34242.83,34832.04,34226.75,661130000.0,0.0168,34818.01
2020-11-19,34643.65,34818.01,34869.53,34633.36,364920000.0,-0.005,34643.65
2020-11-20,34136.82,34643.65,34665.08,34064.25,344800000.0,-0.0146,34136.82
2020-11-23,34121.78,34136.82,34250.45,33582.38,567570000.0,-0.0004,34121.78
2020-11-24,34340.56,34119.74,34343.56,34095.69,365410000.0,0.0064,34340.56
2020-11-25,34769.0,34340.56,34820.77,34340.56,434920000.0,0.0125,34769.0
2020-11-26,34803.0,34769.0,34882.52,34768.73,257540000.00000003,0.001,34803.0
2020-11-27,34885.51,34803.0,34885.51,34748.26,190270000.0,0.0024,34885.51
2020-11-30,35042.14,34885.51,35184.93,34765.94,415530000.0,0.0045000000000000005,35042.14
2020-12-01,35147.62,35048.15,35204.16,35048.15,308080000.0,0.003,35147.62
2020-12-02,35056.82,35147.62,35172.68,35031.65,368960000.0,-0.0026,35056.82
2020-12-03,34968.94,35056.82,35195.09,34952.99,289390000.0,-0.0025,34968.94
2020-12-04,35137.99,34968.94,35140.8,34455.93,292860000.0,0.0048,35137.99
2020-12-07,35064.36,35137.99,35140.81,35064.36,324310000.0,-0.0021,35064.36
2020-12-08,35033.74,35064.36,35081.67,35020.79,307720000.0,-0.0009,35033.74
2020-12-09,35021.26,35033.74,35039.8,35001.14,283090000.0,-0.0004,35021.26
2020-12-10,34577.26,35021.26,35021.26,34501.85,553950000.0,-0.0127,34577.26
2020-12-11,34250.74,34576.49,34666.79,34145.13,796070000.0,-0.009399999999999999,34250.74
2020-12-14,34843.44,34250.74,34877.29,34206.48,208070000.0,0.0173,34843.44
2020-12-15,35225.22,34843.44,35227.32,34834.78,264230000.00000003,0.011000000000000001,35225.22
2020-12-16,35493.15,35225.22,35554.11,35225.22,648990000.0,0.0076,35493.15
2020-12-17,36239.62,35493.15,36239.62,35493.15,343640000.0,0.021,36239.62
2020-12-18,36804.75,36239.62,36808.29,36239.62,426330000.0,0.015600000000000001,36804.75
2020-12-21,37443.4,36798.74,37494.76,36798.74,427060000.0,0.0174,37443.4
2020-12-22,37893.61,37443.4,37952.36,37443.4,442220000.0,0.012,37893.61
2020-12-23,38803.74,37893.61,38809.25,37893.19,467130000.0,0.024,38803.74
2020-12-24,38800.01,38803.74,38873.1,38798.18,389660000.0,-0.0001,38800.01
2020-12-29,39110.17,38800.01,39134.37,38775.26,722570000.0,0.008,39110.17
2020-12-30,39512.31,39110.17,39601.97,39107.5,372930000.0,0.0103,39512.31
2020-12-31,40270.72,39515.31,40279.29,39507.24,710560000.0,0.0192,40270.72
2021-01-04,41147.39,40287.71,41154.33,40284.0,211880000.0,0.0218,41147.39
2021-01-05,40396.14,41148.02,41149.86,40142.94,465680000.0,-0.0183,40396.14
2021-01-06,40452.07,40396.14,40465.15,40388.3,249530000.0,0.0014000000000000002,40452.07
2021-01-07,40590.85,40465.15,40620.02,40310.36,229880000.0,0.0034000000000000002,40590.85
2021-01-08,40123.71,40590.85,40657.3,40004.27,333310000.0,-0.0115,40123.71
2021-01-11,40150.78,40120.22,40150.78,40095.09,335640000.0,0.0007000000000000001,40150.78
2021-01-12,40295.95,40150.78,40295.95,39724.26,1170000000.0,0.0036,40295.95
2021-01-13,40341.05,40295.95,40553.56,40295.95,468330000.0,0.0011,40341.05
2021-01-14,40963.14,40345.72,40963.14,40345.72,809360000.0,0.0154,40963.14
2021-01-15,41176.14,40963.14,41202.65,40963.14,666730000.0,0.0052,41176.14
2021-01-18,41082.38,41176.14,41234.99,40830.65,1010000000.0,-0.0023,41082.38
2021-01-19,41051.63,41080.94,41109.33,41034.75,912860000.0,-0.0007000000000000001,41051.63
2021-01-20,41147.72,41051.63,41147.72,41050.2,649650000.0,0.0023,41147.72
2021-01-21,41099.15,41147.72,41157.7,40997.39,1120000000.0,-0.0012,41099.15
2021-01-22,41001.99,41100.62,41100.62,40997.06,591460000.0,-0.0024,41001.99
2021-01-25,41088.96,41001.99,41092.23,40973.85,332680000.0,0.0021,41088.96
2021-01-26,41584.94,41088.96,41589.56,41087.4,468030000.0,0.0121,41584.94
2021-01-27,41930.73,41584.94,41936.48,41584.94,543740000.0,0.0083,41930.73
2021-01-28,42169.41,41928.57,42192.82,41924.82,555520000.0,0.005699999999999999,42169.41
2021-01-29,42412.66,42170.25,42444.22,42126.97,669870000.0,0.0058,42412.66
2021-02-01,42357.9,42412.66,42472.56,42338.85,586930000.0,-0.0013,42357.9
2021-02-02,42043.79,42357.9,42374.14,42023.46,563220000.0,-0.0074,42043.79
2021-02-03,42000.01,42043.79,42043.79,41953.9,504940000.0,-0.001,42000.01
2021-02-04,41785.8,42000.01,42033.76,41758.03,629530000.0,-0.0051,41785.8
2021-02-05,41709.09,41785.8,41785.8,41522.14,482320000.0,-0.0018,41709.09
2021-02-08,41566.86,41709.09,41737.05,41536.7,340490000.0,-0.0034000000000000002,41566.86
2021-02-09,41510.16,41564.31,41573.18,41510.16,305910000.0,-0.0014000000000000002,41510.16
2021-02-10,40696.01,41510.16,41510.16,40659.98,366810000.0,-0.0196,40696.01
2021-02-11,41014.3,40697.56,41016.74,40326.21,1270000000.0,0.0078000000000000005,41014.3
2021-02-12,40439.85,41014.3,41024.81,39918.38,395420000.0,-0.013999999999999999,40439.85
2021-02-15,40573.31,40439.85,40573.31,40361.3,206240000.0,0.0033,40573.31
2021-02-16,40494.35,40571.67,40641.6,40494.35,356430000.0,-0.0019,40494.35
2021-02-17,40465.32,40494.35,40581.13,40237.64,244200000.0,-0.0007000000000000001,40465.32
2021-02-18,40212.19,40465.32,40473.43,40196.5,426270000.0,-0.0063,40212.19
2021-02-19,40186.7,40212.19,40235.53,40128.24,307790000.0,-0.0006,40186.7
2021-02-22,40154.09,40186.7,40235.62,40146.46,289340000.0,-0.0008,40154.09
2021-02-23,40164.86,40154.09,40229.25,40132.11,337950000.0,0.0003,40164.86
2021-02-24,40221.3,40149.18,40304.02,40149.18,469560000.0,0.0014000000000000002,40221.3
2021-02-25,40095.49,40221.3,40221.41,40088.05,326040000.0,-0.0031,40095.49
2021-02-26,39799.89,40095.49,40095.49,39792.23,507120000.0,-0.0074,39799.89
2021-03-01,39931.63,39799.89,39984.05,39799.89,543990000.0,0.0033,39931.63
2021-03-02,39697.62,39931.63,39939.18,39668.22,222570000.0,-0.0059,39697.62
2021-03-03,39522.06,39697.62,39722.41,39459.18,244340000.0,-0.0044,39522.06
2021-03-04,39364.67,39525.06,39566.7,39327.13,493070000.0,-0.004,39364.67
2021-03-05,39331.61,39364.67,39373.19,39227.15,587740000.0,-0.0008,39331.61
2021-03-08,39396.57,39331.61,39412.27,39319.17,297260000.0,0.0017000000000000001,39396.57
2021-03-09,38686.85,39396.57,39396.57,38683.85,471840000.0,-0.018000000000000002,38686.85
2021-03-10,38931.25,38686.85,38966.38,38677.3,368210000.0,0.0063,38931.25
2021-03-11,38707.87,38931.25,38937.07,38666.54,168880000.0,-0.005699999999999999,38707.87
2021-03-12,38648.48,38697.17,38704.44,38486.13,292880000.0,-0.0015,38648.48
2021-03-15,38561.84,38646.39,38653.42,38528.55,161080000.0,-0.0022,38561.84
2021-03-16,38720.81,38541.25,38846.27,38531.86,220860000.0,0.0040999999999999995,38720.81
2021-03-17,38706.13,38720.81,38720.81,38643.06,177400000.0,-0.0004,38706.13
2021-03-18,38914.84,38706.13,38930.82,38706.13,1470000000.0,0.0054,38914.84
2021-03-19,38382.39,38923.84,39053.85,38309.63,290620000.0,-0.0137,38382.39
2021-03-22,38722.87,38392.58,38722.87,38379.19,277240000.0,0.0089,38722.87
2021-03-23,38704.97,38722.87,38952.06,38696.85,410380000.0,-0.0005,38704.97
2021-03-24,39085.78,38707.78,39110.55,38695.24,361840000.0,0.0098,39085.78
2021-03-25,39293.14,39085.78,39293.14,39085.78,228690000.0,0.0053,39293.14
2021-03-26,39216.7,39291.89,39292.69,39156.01,250910000.0,-0.0019,39216.7
2021-03-29,39493.37,39216.2,39523.05,39205.53,522140000.0,0.0070999999999999995,39493.37
2021-03-30,39267.11,39498.99,39572.26,39247.36,336130000.0,-0.005699999999999999,39267.11
2021-03-31,39045.13,39267.11,39271.46,39014.82,347170000.0,-0.005699999999999999,39045.13
2021-04-01,38930.68,39053.44,39053.44,38881.17,239420000.0,-0.0029,38930.68
2021-04-06,38766.61,38917.02,38928.89,38740.85,224590000.0,-0.0042,38766.61
2021-04-07,38774.03,38766.61,38785.59,38596.16,356460000.0,0.0002,38774.03
2021-04-08,38876.25,38774.03,38889.35,38749.95,145320000.0,0.0026,38876.25
2021-04-09,38866.39,38799.83,38895.88,38715.16,160650000.0,-0.0003,38866.39
2021-04-12,38712.55,38866.39,38874.45,38712.55,194020000.0,-0.004,38712.55
2021-04-13,38601.83,38715.37,38751.16,38586.28,208720000.0,-0.0029,38601.83
2021-04-14,38636.15,38601.83,38636.15,38578.27,278040000.0,0.0009,38636.15
2021-04-15,38571.89,38646.59,38647.14,38570.87,319430000.0,-0.0017000000000000001,38571.89
2021-04-16,38808.01,38571.98,38808.01,38540.66,262459999.99999997,0.0060999999999999995,38808.01
2021-04-19,38854.73,38816.45,38857.73,38806.28,508630000.0,0.0012,38854.73
2021-04-20,39015.58,38848.02,39026.75,38841.84,339010000.0,0.0040999999999999995,39015.58
2021-04-21,39128.34,39015.58,39138.66,38975.68,239250000.0,0.0029,39128.34
2021-04-22,39131.8,39128.34,39151.08,39099.93,228110000.0,0.0001,39131.8
2021-04-23,39301.82,39131.8,39303.64,39125.9,286970000.0,0.0043,39301.82
2021-04-26,39319.75,39301.82,39332.42,39256.36,329740000.0,0.0005,39319.75
2021-04-27,39308.23,39318.52,39327.41,39272.01,252570000.0,-0.0003,39308.23
2021-04-28,39306.65,39305.48,39338.82,39268.19,259510000.0,0.0,39306.65
2021-04-29,39460.65,38781.48,39468.34,38738.06,270680000.0,0.0039000000000000003,39460.65
2021-04-30,39840.28,39450.91,39840.28,39356.83,328340000.0,0.0096,39840.28
2021-05-04,39801.78,39834.42,39875.66,39783.59,426510000.0,-0.001,39801.78
2021-05-05,39456.64,39801.78,39805.18,39456.64,349560000.0,-0.0087,39456.64
2021-05-06,39114.73,39433.81,39450.68,39037.63,402510000.0,-0.0087,39114.73
2021-05-07,39198.75,39114.73,39199.15,39109.37,238930000.0,0.0021,39198.75
2021-05-10,39312.74,39198.75,39409.17,39198.75,324190000.0,0.0029,39312.74
2021-05-11,39382.96,39312.86,39436.28,39280.91,295870000.0,0.0018,39382.96
2021-05-14,39494.7,39382.96,39494.7,39377.01,219550000.0,0.0028000000000000004,39494.7
2021-05-17,39307.19,39483.51,39483.51,39303.31,357450000.0,-0.004699999999999999,39307.19
2021-05-18,39023.28,39306.47,39308.06,38850.57,204650000.0,-0.0072,39023.28
2021-05-19,38446.09,39022.52,39105.55,38416.5,153640000.0,-0.0148,38446.09
2021-05-20,38328.13,38445.09,38453.56,38284.56,156990000.0,-0.0031,38328.13
2021-05-21,38324.07,38328.13,38331.63,38282.64,174270000.0,-0.0001,38324.07
2021-05-24,38341.66,38324.07,38382.35,38324.07,141090000.0,0.0005,38341.66
2021-05-25,38256.76,38287.58,38288.39,38246.33,250200000.0,-0.0022,38256.76
2021-05-26,38233.68,38256.76,38271.94,38226.89,203090000.0,-0.0006,38233.68
2021-05-27,38056.21,38233.68,38300.48,38056.21,214170000.0,-0.0046,38056.21
2021-05-28,38256.99,38044.58,38257.1,37563.79,228660000.0,0.0053,38256.99
2021-05-31,38437.88,38256.24,38441.83,38256.24,201860000.0,0.004699999999999999,38437.88
2021-06-01,38414.37,38437.88,38457.39,38395.37,274850000.0,-0.0006,38414.37
2021-06-02,38482.52,38414.37,38488.3,38370.69,156910000.0,0.0018,38482.52
2021-06-03,38551.06,38482.52,38551.06,38438.16,249690000.0,0.0018,38551.06
2021-06-04,38726.1,38548.24,38726.1,38529.7,199060000.0,0.0045000000000000005,38726.1
2021-06-07,38688.98,38726.1,38726.1,38669.01,210650000.0,-0.001,38688.98
2021-06-08,38881.7,38686.4,38881.7,38661.48,218510000.0,0.005,38881.7
2021-06-09,39170.95,38881.7,39177.51,38881.7,181490000.0,0.0074,39170.95
2021-06-10,39210.1,39170.95,39210.1,39159.5,158360000.0,0.001,39210.1
2021-06-11,39157.29,39210.1,39262.71,39130.07,289070000.0,-0.0013,39157.29
2021-06-15,38501.03,39156.28,39168.59,38491.86,284620000.0,-0.0168,38501.03
2021-06-16,38557.11,38507.29,38557.23,38455.41,296460000.0,0.0015,38557.11
2021-06-17,38614.45,38570.72,38624.53,38570.72,157740000.0,0.0015,38614.45
2021-06-18,38641.33,38615.11,38648.91,38607.39,220610000.0,0.0007000000000000001,38641.33
2021-06-21,38678.48,38648.91,38678.48,38623.99,209210000.0,0.001,38678.48
2021-06-22,37847.07,38545.3,38545.3,37831.2,218270000.0,-0.0215,37847.07
2021-06-23,37804.46,37847.07,37851.38,37804.46,208360000.0,-0.0011,37804.46
2021-06-24,37941.85,37804.46,37965.04,37800.89,149400000.0,0.0036,37941.85
2021-06-25,37653.12,37954.35,38036.47,37639.93,191230000.0,-0.0076,37653.12
2021-06-28,37656.68,37658.26,37671.53,37634.8,157730000.0,0.0001,37656.68
2021-06-29,37612.72,37585.25,37612.72,37555.3,215990000.0,-0.0012,37612.72
2021-06-30,37907.28,37640.75,37907.42,37640.75,213700000.0,0.0078000000000000005,37907.28
2021-07-01,37898.59,37907.43,37911.82,37892.2,205450000.0,-0.0002,37898.59
2021-07-02,38219.88,37898.56,38219.88,37890.5,194570000.0,0.0085,38219.88
2021-07-05,38224.74,38212.01,38243.0,38189.99,270280000.0,0.0001,38224.74
2021-07-06,38413.33,38220.01,38416.78,38220.01,274470000.0,0.0049,38413.33
2021-07-07,38478.26,38421.6,38497.97,38403.3,280260000.0,0.0017000000000000001,38478.26
2021-07-08,38467.64,38501.31,38501.31,38425.98,220160000.0,-0.0003,38467.64
2021-07-09,37994.19,38468.5,38472.14,37980.21,241840000.0,-0.0123,37994.19
2021-07-12,37857.89,37994.19,37994.27,37852.03,187240000.0,-0.0036,37857.89
2021-07-13,37857.24,37857.89,37881.58,37846.94,197270000.0,0.0,37857.24
2021-07-14,37872.55,37857.24,37872.55,37805.95,197230000.0,0.0004,37872.55
2021-07-15,37866.9,37872.55,37889.44,37855.92,159990000.0,-0.0001,37866.9
2021-07-16,37947.18,37868.05,37954.67,37868.05,266750000.0,0.0021,37947.18
2021-07-19,37952.65,37947.18,37953.35,37912.5,462790000.0,0.0001,37952.65
2021-07-22,38585.52,37952.65,38597.88,37933.38,203110000.0,0.0167,38585.52
2021-07-23,38667.9,38585.52,38667.9,38578.85,230250000.0,0.0021,38667.9
2021-07-26,38849.08,38667.9,38852.1,38662.82,246500000.0,0.004699999999999999,38849.08
2021-07-27,38802.15,38849.08,38882.79,38794.38,243070000.0,-0.0012,38802.15
2021-07-28,38791.03,38813.36,38829.61,38788.73,237450000.0,-0.0003,38791.03
2021-07-29,38484.82,38791.03,38791.03,38356.43,259970000.00000003,-0.0079,38484.82
2021-07-30,38547.08,38484.82,38560.99,38484.59,387130000.0,0.0016,38547.08
2021-08-02,38604.72,38547.08,38658.71,38532.78,244280000.0,0.0015,38604.72
2021-08-03,38917.99,38604.72,38927.75,38604.72,231420000.0,0.008100000000000001,38917.99
2021-08-04,38927.83,38917.99,38931.12,38894.15,206260000.0,0.0003,38927.83
2021-08-05,38801.51,38927.83,38950.74,38797.27,139780000.0,-0.0032,38801.51
2021-08-06,38811.11,38803.85,38894.87,38803.85,167680000.0,0.0002,38811.11
2021-08-09,38567.26,38810.75,38837.34,38551.25,194950000.0,-0.0063,38567.26
2021-08-10,39176.62,38565.04,39198.5,38544.57,224560000.0,0.0158,39176.62
2021-08-11,39448.46,39176.62,39451.5,39176.62,181400000.0,0.0069,39448.46
2021-08-12,39490.06,39448.46,39582.3,39356.59,570200000.0,0.0011,39490.06
2021-08-13,39533.97,39490.06,39534.46,39489.7,188740000.0,0.0011,39533.97
2021-08-16,39508.41,39522.34,39524.53,39474.46,141240000.0,-0.0006,39508.41
2021-08-17,39550.36,39505.4,39550.36,39257.85,110770000.0,0.0011,39550.36
2021-08-18,39545.67,39550.36,39550.38,39538.29,132080000.00000001,-0.0001,39545.67
2021-08-19,39670.29,39539.65,39670.29,39462.39,201840000.0,0.0032,39670.29
2021-08-20,39483.08,39666.88,39678.04,39472.65,280570000.0,-0.004699999999999999,39483.08
2021-08-23,39434.69,39483.15,39494.93,39424.95,210930000.0,-0.0012,39434.69
2021-08-24,39460.68,39434.69,39466.71,39429.68,196810000.0,0.0007000000000000001,39460.68
2021-08-25,39450.0,39460.9,39481.65,39438.3,197400000.0,-0.0003,39450.0
2021-08-26,39477.18,39449.82,39482.35,39449.82,186320000.0,0.0007000000000000001,39477.18
2021-08-27,39485.65,39477.41,39511.75,39462.4,232850000.0,0.0002,39485.65
2021-08-30,39326.67,39485.65,39534.81,39294.21,301010000.0,-0.004,39326.67
