,Date,Price,Open,High,Low,Vol.,Change %,Close,rsi,rsi at 70,rsi at 30,rsi at 50,buy,sell,Stop_loss,Profit,future_returns
1245,09/05/2022,"51,903.44","50,935.79","51,956.75","50,922.91",337.43M,1.90%,51903.44,96.95815011452395,70,30,50,,,,,0.0015009902826446098
1246,10/05/2022,"51,805.41","51,902.48","51,902.48","51,562.68",331.35M,-0.19%,51805.41,93.9282650776836,70,30,50,,,,,0.0034478027792559374
1247,11/05/2022,"52,838.45","51,805.41","53,064.58","51,805.41",417.26M,1.99%,52838.45,95.55475988268276,70,30,50,,,,,-0.0029295552691787075
1248,12/05/2022,"52,917.76","52,844.84","53,069.29","52,843.48",426.02M,0.15%,52917.76,95.65406942138065,70,30,50,,,,,-0.0035514447635407453
1249,13/05/2022,"53,100.21","52,917.76","53,100.21","52,898.90",303.48M,0.34%,53100.21,95.88883481300006,70,30,50,,,,,-0.0006687312416907565
1250,16/05/2022,"52,944.65","53,098.46","53,098.46","52,896.88",374.18M,-0.29%,52944.65,91.22056851409907,70,30,50,,,,,0.010510924039487612
1251,17/05/2022,"52,756.62","52,944.44","52,950.34","52,756.62",552.47M,-0.36%,52756.62,85.62220988701306,70,30,50,,,,,-0.005547203789209587
1252,18/05/2022,"52,721.34","52,756.62","52,793.13","52,721.34",611.83M,-0.07%,52721.34,84.54054703275617,70,30,50,,,,,-0.0012919979554533167
1253,19/05/2022,"53,275.49","52,721.34","53,281.31","52,717.88",274.41M,1.05%,53275.49,87.33326152467451,70,30,50,,,,,-0.018178842372859938
1254,20/05/2022,"52,979.96","53,275.49","53,774.61","52,951.38",436.56M,-0.55%,52979.96,78.88866771120456,70,30,50,,,,,0.012353694847548669
1255,23/05/2022,"52,911.51","52,979.96","53,009.50","52,909.10",263.24M,-0.13%,52911.51,76.97322943191108,70,30,50,,,,,0.01064641545073619
1256,24/05/2022,"51,949.64","52,911.51","52,911.51","51,940.57",720.12M,-1.82%,51949.64,55.81409684153529,70,30,50,,,,,0.017572094164359564
1257,25/05/2022,"52,591.41","51,949.64","52,594.84","51,574.46",382.45M,1.24%,52591.41,63.2942827216248,70,30,50,,,,,-0.005786230269592796
1258,26/05/2022,"53,151.32","52,591.41","53,161.43","52,587.01",266.18M,1.06%,53151.32,68.46875511187329,70,30,50,,,,,-0.002514489323974134
1259,27/05/2022,"54,085.30","53,151.32","54,290.84","53,151.32",208.08M,1.76%,54085.3,75.0006348704402,70,30,50,,,,,-0.012360651593280259
1260,30/05/2022,"53,772.35","54,085.30","54,085.30","53,735.83",227.55M,-0.58%,53772.35,69.6304281978001,70,30,50,,,,,-0.002529724403317557
1261,31/05/2022,"53,637.14","53,772.14","53,787.30","53,608.72",318.27M,-0.25%,53637.14,67.31655636767643,70,30,50,,,,,0.0012887929517217955
1262,01/06/2022,"52,974.15","52,990.28","53,045.12","52,952.24",295.34M,-1.24%,52974.15,56.99726439136031,70,30,50,,,,,0.003376033676417922
1263,02/06/2022,"52,840.14","52,974.15","52,989.45","52,831.61",274.42M,-0.25%,52840.14,55.100255603314544,70,30,50,,,,,0.0034663945089237203
1264,03/06/2022,"52,908.24","52,815.78","52,925.86","52,803.19",280.87M,0.13%,52908.24,55.928466403119394,70,30,50,,,,,-0.0014435654151009336
1265,06/06/2022,"53,086.86","52,908.24","53,090.16","52,889.13",755.62M,0.34%,53086.86,58.176770488109064,70,30,50,,,,,-0.000437079534187923
1266,07/06/2022,"53,270.88","53,086.46","53,276.66","53,046.72",234.62M,0.35%,53270.88,60.48435890539229,70,30,50,,,,,0.0005764449726379794
1267,08/06/2022,"53,193.98","53,270.88","53,270.88","53,190.75",248.94M,-0.14%,53193.98,58.97352515545261,70,30,50,,,,,-0.0016302208702104748
1268,09/06/2022,"53,170.73","53,183.99","53,206.08","53,166.01",318.42M,-0.04%,53170.73,58.48278034537909,70,30,50,,,,,-0.0063871267155106715
1269,10/06/2022,"53,201.38","53,170.73","53,201.38","53,136.98",273.24M,0.06%,53201.38,58.98273468322305,70,30,50,,,,,-0.006903026788996458
1270,14/06/2022,"53,114.65","53,201.38","53,202.13","53,097.77",299.81M,-0.16%,53114.65,56.831023797373284,70,30,50,,,,,-0.012077787353783287
1271,15/06/2022,"52,775.40","53,113.64","53,113.64","52,773.20",188.09M,-0.64%,52775.4,49.053567015028705,70,30,50,,52775.4,,,-0.019725335508771313
1272,16/06/2022,"52,411.09","52,775.40","52,783.52","52,374.04",211.61M,-0.69%,52411.09,42.167943479312655,70,30,50,,,,,0.00660030569339165
1273,17/06/2022,"51,778.08","52,411.09","52,451.43","51,755.18",241.19M,-1.21%,51778.08,33.176975643539805,70,30,50,,,,,0.005587203413466968
1274,20/06/2022,"50,756.74","51,778.08","51,804.21","50,750.60",196.26M,-1.97%,50756.74,24.00224767060923,70,30,50,,,,50756.74,0.004700917001915883
1275,21/06/2022,"51,091.75","50,755.98","51,213.17","50,532.29",166.96M,0.66%,51091.75,30.96048233996505,70,30,50,,,,,0.001683109987401732
1276,22/06/2022,"51,377.21","51,093.23","51,377.21","50,628.40",229.26M,0.56%,51377.21,36.467765829780355,70,30,50,,,,,0.004975088776633774
1277,23/06/2022,"51,618.73","51,377.21","51,740.21","51,375.06",223.25M,0.47%,51618.73,40.89971326718882,70,30,50,51618.73,,,,-0.0030573765680672604
1278,24/06/2022,"51,705.61","51,618.73","51,708.52","51,618.73",156.09M,0.17%,51705.61,42.50285154014777,70,30,50,,,,,-2.8955304206323973e-05
1279,27/06/2022,"51,962.85","51,705.61","51,986.94","51,703.49",266.51M,0.50%,51962.85,47.21349746508793,70,30,50,,,,,0.00029168487686281885
1280,28/06/2022,"51,803.98","51,962.85","51,975.06","51,779.76",314.60M,-0.31%,51803.98,44.7004157911096,70,30,50,,,,,0.00023312546955578384
1281,29/06/2022,"51,802.48","51,803.98","51,810.45","51,789.90",416.47M,0.00%,51802.48,44.675468901599,70,30,50,,,,,-0.0007374154610669814
1282,30/06/2022,"51,817.59","51,802.48","51,991.27","51,759.56",223.10M,0.03%,51817.59,45.01890734180715,70,30,50,,,,,-0.0039572168765307225
1283,01/07/2022,"51,829.67","51,817.59","51,829.67","51,769.02",127.03M,0.02%,51829.67,45.32042741712138,70,30,50,,,,,-0.0005807721012279776
1284,04/07/2022,"51,791.45","51,829.67","51,871.89","51,713.99",194.08M,-0.07%,51791.45,44.4632217503619,70,30,50,,,,,0.00013945854395980284
1285,05/07/2022,"51,586.50","51,795.23","51,807.97","51,571.37",234.48M,-0.40%,51586.5,39.959926258173844,70,30,50,,,,,-0.00012256677319499865
1286,06/07/2022,"51,556.54","51,586.50","51,612.97","51,553.86",135.26M,-0.06%,51556.54,39.31320176489111,70,30,50,,,,,0.00019938937972252546
1287,07/07/2022,"51,563.73","51,556.54","51,570.71","51,530.40",143.28M,0.01%,51563.73,39.573975128087035,70,30,50,,,,,-0.004448909772766685
1288,08/07/2022,"51,557.41","51,563.73","51,581.17","51,546.84",115.13M,-0.01%,51557.41,39.40858653996436,70,30,50,,,,,0.017079850957190557
1289,13/07/2022,"51,567.69","51,557.41","51,584.83","51,507.55",198.79M,0.02%,51567.69,39.86281307283958,70,30,50,,,,,0.002007464504534262
1290,14/07/2022,"51,338.27","51,390.25","51,390.25","51,304.74",115.25M,-0.44%,51338.27,33.614245940342116,70,30,50,,,,,-0.00021139167973061035
1291,15/07/2022,"52,215.12","51,339.01","52,542.93","51,330.29",190.10M,1.71%,52215.12,60.1448987098432,70,30,50,,,,,-0.002339182180922217
1292,18/07/2022,"52,319.94","52,215.12","52,510.17","52,215.12",116.28M,0.20%,52319.94,62.15385738892847,70,30,50,,,,,-0.0012363345936843295
1293,19/07/2022,"52,308.88","52,319.94","52,333.28","52,250.79",205.60M,-0.02%,52308.88,61.78871294391109,70,30,50,,,,,-0.0027259122827213433
1294,20/07/2022,"52,186.52","52,308.88","52,310.53","52,142.18",238.27M,-0.23%,52186.52,57.62706852140761,70,30,50,,,,,-0.011146419617421466
1295,21/07/2022,"52,122.00","52,186.52","52,204.52","52,098.87",151.94M,-0.12%,52122.0,55.43937476967524,70,30,50,,,,,-0.018641052922995116
1296,22/07/2022,"51,979.92","52,122.00","52,129.19","51,979.92",205.06M,-0.27%,51979.92,50.72744242936385,70,30,50,,,,,-0.005031880936601452
1297,25/07/2022,"51,400.53","51,979.92","51,979.92","51,327.74",98.75M,-1.11%,51400.53,36.62360365805778,70,30,50,,,,,-0.010389022994288566
1298,26/07/2022,"50,442.37","51,400.53","51,405.60","50,409.90",156.17M,-1.86%,50442.37,24.2399156087988,70,30,50,,,50442.37,,0.014156442267462932
1299,27/07/2022,"50,188.55","50,442.37","50,447.87","50,163.40",192.41M,-0.50%,50188.55,22.04579734435418,70,30,50,,,,,-0.008336865510891855
1300,28/07/2022,"49,667.14","50,182.73","50,182.73","49,603.12",206.21M,-1.04%,49667.14,18.270937956747236,70,30,50,,,,,0.013527841263079043
1301,29/07/2022,"50,370.25","49,702.07","50,370.25","49,687.77",243.29M,1.42%,50370.25,34.9577059499572,70,30,50,,,,,-0.0006137157873694621
1302,01/08/2022,"49,950.32","50,370.25","50,372.43","49,886.94",176.05M,-0.83%,49950.32,30.786453344367803,70,30,50,,,,,-0.0002504201504616166
1303,02/08/2022,"50,626.04","49,950.32","50,626.04","49,950.32",129.16M,1.35%,50626.04,42.95615009622457,70,30,50,50626.04,,,,0.0027683596831302726
1304,03/08/2022,"50,594.97","50,626.04","50,647.19","50,242.94",121.16M,-0.06%,50594.97,42.57371113315796,70,30,50,,,,,-0.004585751482630962
1305,04/08/2022,"50,582.30","50,594.97","50,720.86","50,372.55",130.44M,-0.03%,50582.3,42.402661263539734,70,30,50,,,,,-0.02255943931567872
1306,05/08/2022,"50,722.33","50,582.30","50,722.33","50,556.70",148.81M,0.28%,50722.33,45.110795214400156,70,30,50,,,,,0.014685908267581205
1307,08/08/2022,"50,489.73","50,722.33","50,740.18","50,489.07",207.20M,-0.46%,50489.73,41.50871694159379,70,30,50,,,,,-0.001215565225848203
1308,09/08/2022,"49,350.71","50,489.73","50,489.73","49,342.60",140.58M,-2.26%,49350.71,28.93678400873496,70,30,50,,,49350.71,,-0.007008553502377279
1309,10/08/2022,"50,075.47","49,350.71","50,127.02","49,337.73",279.22M,1.47%,50075.47,41.469978683502575,70,30,50,50075.47,,,,-0.00013571179325411187
1310,11/08/2022,"50,014.60","50,075.47","50,256.83","50,009.12",133.59M,-0.12%,50014.6,40.79850689124141,70,30,50,,,,,0.0010497946627416876
1311,12/08/2022,"49,664.07","50,017.51","50,017.51","49,371.37",272.07M,-0.70%,49664.07,36.96845511630544,70,30,50,,,,,-0.00036793801421297623
1312,15/08/2022,"49,657.33","49,664.07","49,724.70","49,373.13",210.83M,-0.01%,49657.33,36.894458185535804,70,30,50,,,,,-0.0029137973607785694
1313,16/08/2022,"49,709.46","49,629.43","49,737.86","49,629.43",204.16M,0.10%,49709.46,37.96161491547608,70,30,50,,,,,-0.0035473832800699823
1314,17/08/2022,"49,691.17","49,709.46","49,712.96","49,681.24",128.79M,-0.04%,49691.17,37.712995405004804,70,30,50,,,,,-0.000490575163933582
1315,18/08/2022,"49,546.38","49,691.17","49,694.34","49,487.74",146.99M,-0.29%,49546.38,35.65880960875598,70,30,50,,,,,-0.015791628163351334
1316,19/08/2022,"49,370.62","49,395.43","49,432.87","49,367.26",132.20M,-0.35%,49370.62,33.21838092382918,70,30,50,,,,,0.0022276378637902106
1317,22/08/2022,"49,346.40","49,370.62","49,381.15","49,334.23",122.73M,-0.05%,49346.4,32.87390241929555,70,30,50,,,,,0.020267761923750793
1318,23/08/2022,"48,567.14","49,344.67","49,344.67","48,511.58",204.15M,-1.58%,48567.14,23.98289447039432,70,30,50,,,48567.14,,0.00040836158606194495
1319,24/08/2022,"48,675.33","48,554.76","48,681.00","48,554.76",167.57M,0.22%,48675.33,27.027433763373708,70,30,50,,,,,-0.00010869094835874726
1320,25/08/2022,"49,661.87","48,675.24","49,662.09","48,670.87",226.47M,2.03%,49661.87,48.0912098554036,70,30,50,,49661.87,,,-0.0006856326148549918
1321,26/08/2022,"49,682.15","49,661.87","49,728.46","49,628.73",193.51M,0.04%,49682.15,48.43120626076461,70,30,50,,,,,0.0039043009152002206
1322,29/08/2022,"49,676.75","49,682.15","49,686.95","49,624.28",232.94M,-0.01%,49676.75,48.337536108126805,70,30,50,,,,,0.001070901634163235
1323,30/08/2022,"49,642.69","49,676.75","49,682.93","49,625.32",125.95M,-0.07%,49642.69,47.691105802378225,70,30,50,,,,,0.003125884447908067
1324,31/08/2022,"49,836.51","49,642.69","49,836.51","49,642.69",367.34M,0.39%,49836.51,51.769337214381906,70,30,50,,,,,-0.00108740328614787
1325,01/09/2022,"49,889.88","49,836.51","49,934.20","49,836.51",229.12M,0.11%,49889.88,52.893004750147085,70,30,50,,,,,-0.006930990744209997
1326,02/09/2022,"50,045.83","49,889.80","50,056.30","49,889.80",240.02M,0.31%,50045.83,56.205674291142614,70,30,50,,,,,-0.00018451031847765975
1327,05/09/2022,"49,991.41","50,045.83","50,084.83","49,988.28",200.92M,-0.11%,49991.41,54.71384009841556,70,30,50,,,,,0.00033222015740252964
1328,06/09/2022,"49,644.92","49,991.41","49,994.14","49,639.64",138.94M,-0.69%,49644.92,46.064274642132965,70,30,50,,,,,0.0008634049816473865
1329,07/09/2022,"49,635.76","49,644.92","49,654.72","49,616.03",128.94M,-0.02%,49635.76,45.8513570501504,70,30,50,,,,,-0.0013898749011975742
1330,08/09/2022,"49,652.25","49,599.73","49,658.07","49,577.38",161.88M,0.03%,49652.25,46.34740166667303,70,30,50,,,,,3.36516809216203e-05
1331,09/09/2022,"49,695.12","49,652.25","49,697.61","49,652.25",319.09M,0.09%,49695.12,47.73055823665319,70,30,50,,,,,-0.001041152001341139
1332,12/09/2022,"49,626.05","49,695.12","49,703.85","49,626.05",86.59M,-0.14%,49626.05,45.6249551972129,70,30,50,,,,,-0.0007174835429607507
1333,13/09/2022,"49,627.72","49,625.71","49,655.34","49,612.40",147.46M,0.00%,49627.72,45.68932019071263,70,30,50,,,,,-0.0013132694717532534
1334,14/09/2022,"49,576.05","49,627.72","49,637.12","49,573.60",197.26M,-0.10%,49576.05,43.902745161329285,70,30,50,,,,,-0.0007116665204660588
1335,15/09/2022,"49,540.48","49,578.83","49,579.34","49,534.65",167.60M,-0.07%,49540.48,42.627769009787556,70,30,50,,,,,0.00010315490164791719
1336,16/09/2022,"49,475.42","49,540.48","49,543.81","49,470.28",107.49M,-0.13%,49475.42,40.25209649040944,70,30,50,,,,,-0.00047325014242993735
1337,19/09/2022,"49,440.21","49,475.42","49,479.45","49,400.12",67.37M,-0.07%,49440.21,38.94689876394277,70,30,50,,,,,-0.004685573665607179
1338,20/09/2022,"49,445.31","49,440.21","49,446.01","49,378.93",147.59M,0.01%,49445.31,39.26385308872724,70,30,50,,,,,-0.0033282957588826045
1339,21/09/2022,"49,421.91","49,446.18","49,455.99","49,318.55",51.88M,-0.05%,49421.91,38.25148050886917,70,30,50,,,,,0.003910732577526277
1340,22/09/2022,"49,190.34","49,421.91","49,424.82","49,164.75",126.74M,-0.47%,49190.34,29.802200260149547,70,30,50,,,,49190.34,-0.0011560728874495663
1341,23/09/2022,"49,026.62","49,190.34","49,309.63","48,994.15",169.18M,-0.33%,49026.62,25.395572165076448,70,30,50,,,,,0.00020849669812417204
1342,26/09/2022,"49,218.35","49,053.91","49,226.12","49,053.91",119.28M,0.39%,49218.35,37.43336105403085,70,30,50,,,,,-0.004207094731318972
1343,27/09/2022,"49,161.45","49,189.32","49,223.31","49,154.50",206.20M,-0.12%,49161.45,35.542292636115285,70,30,50,,,,,0.0012116860203539304
1344,28/09/2022,"49,171.70","49,161.45","49,258.73","49,119.51",101.57M,0.02%,49171.7,36.187535229055214,70,30,50,,,,,-0.002945894432459517
1345,29/09/2022,"48,964.83","49,171.70","49,218.17","48,947.91",220.78M,-0.42%,48964.83,29.553369497805846,70,30,50,,,,,-0.0008805284152493265
1346,30/09/2022,"49,024.16","48,967.56","49,024.16","48,945.43",356.73M,0.12%,49024.16,33.441705802142074,70,30,50,,,,,-0.03226692221218874
1347,04/10/2022,"48,879.74","49,035.07","49,038.76","48,865.47",173.46M,-0.29%,48879.74,29.09785366911541,70,30,50,,,,,0.0019157489416725682
1348,05/10/2022,"48,836.70","48,879.74","48,919.32","48,818.20",135.52M,-0.09%,48836.7,27.897910439733614,70,30,50,,,,,0.004529747042486321
1349,06/10/2022,"47,260.89","48,836.70","48,890.97","47,238.35",140.66M,-3.23%,47260.89,10.418992408193828,70,30,50,,,,,-0.0007164793616942777
1350,07/10/2022,"47,351.43","47,260.89","47,351.62","47,257.30",137.28M,0.19%,47351.43,13.86424038672692,70,30,50,,,,,-0.00015694742724037258
1351,11/10/2022,"47,565.92","47,351.43","47,664.66","47,195.25",125.65M,0.45%,47565.92,21.782546148148214,70,30,50,,,,,0.0009397281984531158
1352,12/10/2022,"47,531.84","47,565.92","47,572.78","47,529.93",155.18M,-0.07%,47531.84,21.434677128471826,70,30,50,,,,,-0.025291450069204746
1353,13/10/2022,"47,524.38","47,531.84","47,550.47","47,486.80",86.54M,-0.02%,47524.38,21.351742259886052,70,30,50,,,,,-0.021559571193947247
1354,14/10/2022,"47,569.04","47,524.38","47,579.14","47,428.96",124.41M,0.09%,47569.04,23.32512211087919,70,30,50,,,,,-0.023104585075447992
1355,17/10/2022,"46,365.95","47,569.04","47,588.29","46,343.39",137.88M,-2.53%,46365.95,13.320785351162872,70,30,50,,,,,0.0003172515098215367
1356,18/10/2022,"45,366.32","46,365.95","46,365.95","44,937.92",420.16M,-2.16%,45366.32,9.542310255583795,70,30,50,,,,,0.0014553752226655892
1357,19/10/2022,"44,318.15","45,366.32","45,505.22","44,302.24",165.35M,-2.31%,44318.15,7.17211586681749,70,30,50,,,,,0.001461819372732931
1358,20/10/2022,"44,332.21","44,318.15","44,341.65","44,294.21",119.22M,0.03%,44332.21,7.514501207196991,70,30,50,,,,,0.007343635399781778
1359,21/10/2022,"44,396.73","44,332.21","44,403.55","44,332.21",95.08M,0.15%,44396.73,9.22170458832581,70,30,50,,,,,0.001599530590017828
1360,24/10/2022,"44,461.63","44,396.73","44,491.61","44,368.24",72.32M,0.15%,44461.63,11.0566904940995,70,30,50,,,,,-0.005229628856851298
1361,25/10/2022,"44,788.14","44,461.63","44,824.37","44,266.04",159.21M,0.73%,44788.14,20.086529022428227,70,30,50,,,,,-0.015967218507577985
1362,26/10/2022,"44,859.78","44,788.14","44,887.55","44,767.49",93.51M,0.16%,44859.78,22.016652761419074,70,30,50,,,,,-0.0016751441042942572
1363,27/10/2022,"44,625.18","44,859.78","44,883.39","44,615.15",150.97M,-0.52%,44625.18,20.238107290285424,70,30,50,,,,,-0.002129378627471201
1364,28/10/2022,"43,912.64","44,625.18","44,625.18","43,671.26",122.79M,-1.60%,43912.64,15.902751967865255,70,30,50,,,,,0.012282113019944862
1365,31/10/2022,"43,839.08","43,910.65","43,912.82","43,650.20",160.91M,-0.17%,43839.08,15.521357432984276,70,30,50,,,,,-0.0010459991211078101
1366,01/11/2022,"43,745.73","43,835.94","43,968.82","43,657.95",172.87M,-0.21%,43745.73,15.013644302796719,70,30,50,,,,,0.0007342319838505862
1367,02/11/2022,"44,283.02","43,745.73","44,283.02","43,626.57",155.41M,1.23%,44283.02,29.71628459860998,70,30,50,,,,,5.647269725850279e-06
1368,03/11/2022,"44,236.70","44,283.02","44,286.16","44,209.17",215.11M,-0.10%,44236.7,29.231866944152294,70,30,50,,,,,-0.01824803255881091
1369,04/11/2022,"44,269.18","44,236.70","44,275.32","44,171.50",356.73M,0.07%,44269.18,30.119405048878455,70,30,50,,,,,0.00036538001362140804
1370,07/11/2022,"44,269.43","44,269.18","44,272.07","44,217.38",103.26M,0.00%,44269.43,30.126899516065443,70,30,50,,,,,0.010703012226099595
1371,08/11/2022,"43,461.60","44,269.43","44,293.10","43,439.72",249.91M,-1.82%,43461.6,21.75142610780164,70,30,50,,,,,0.0005900850241291611
1372,09/11/2022,"43,477.48","43,461.60","44,071.41","43,448.58",133.40M,0.04%,43477.48,22.223695976328823,70,30,50,,,,,-0.0034258422174839875
1373,10/11/2022,"43,942.82","43,477.48","44,287.55","43,393.20",404.99M,1.07%,43942.82,34.99752447825384,70,30,50,,,,,-0.00022524928043476944
1374,11/11/2022,"43,968.75","43,943.46","43,994.65","43,924.32",209.71M,0.06%,43968.75,35.651858362702164,70,30,50,,,,,0.005528410744551682
1375,14/11/2022,"43,818.12","43,956.76","43,956.76","43,770.82",187.08M,-0.34%,43818.12,33.476757735843634,70,30,50,,,,,-0.0008903429795480422
1376,15/11/2022,"43,808.25","43,818.12","43,857.81","43,788.18",103.42M,-0.02%,43808.25,33.32871777757347,70,30,50,,,,,0.010940619233004822
1377,16/11/2022,"44,050.44","43,808.25","44,050.44","43,808.25",159.43M,0.55%,44050.44,40.502244085634956,70,30,50,44050.44,,,,0.004699868944881391
1378,17/11/2022,"44,011.22","44,046.94","44,052.82","43,969.57",97.70M,-0.09%,44011.22,39.73301745944751,70,30,50,,,,,0.005089052262725824
1379,18/11/2022,"44,492.73","44,011.22","44,492.73","44,001.70",146.68M,1.09%,44492.73,52.13403344287194,70,30,50,,,,,0.029001990459238902
1380,21/11/2022,"44,701.84","44,492.73","44,701.84","44,492.73",159.56M,0.47%,44701.84,56.45737374104981,70,30,50,,,,,0.008058639433799364
1381,22/11/2022,"44,929.33","44,662.96","44,976.21","44,662.96",126.08M,0.51%,44929.33,60.74335945003425,70,30,50,,,,,0.020371231032590087
1382,23/11/2022,"46,232.37","44,934.73","46,233.18","44,899.66",185.59M,2.90%,46232.37,75.86366037304168,70,30,50,,,,46232.37,-0.0024790586936964676
1383,24/11/2022,"46,604.94","46,232.60","46,604.94","46,186.63",138.60M,0.81%,46604.94,78.49509430332931,70,30,50,,,,,-0.002392253214563822
1384,25/11/2022,"47,554.34","46,604.94","47,562.29","46,424.60",98.98M,2.04%,47554.34,83.56758529875601,70,30,50,,,,,0.007122756665526309
1385,28/11/2022,"47,436.45","47,554.34","47,576.00","47,389.79",279.28M,-0.25%,47436.45,80.93369112968162,70,30,50,,,,,-7.133858888919153e-05
1386,29/11/2022,"47,322.97","47,436.45","47,450.71","47,299.16",120.94M,-0.24%,47322.97,78.29437813205963,70,30,50,,,,,0.010449960383275059
1387,30/11/2022,"47,660.04","47,322.97","47,662.71","47,318.90",107.02M,0.71%,47660.04,80.4034853144379,70,30,50,,,,,0.002400183575210324
1388,01/12/2022,"47,656.64","47,660.04","47,769.38","47,537.87",172.89M,-0.01%,47656.64,80.31601818099557,70,30,50,,,,,0.0019983331341077992
1389,02/12/2022,"48,154.65","47,656.64","48,198.48","47,656.64",159.81M,1.04%,48154.65,83.2767978811797,70,30,50,,,,,0.0012363881009842537
1390,05/12/2022,"48,270.23","48,154.65","48,373.03","48,154.65",185.11M,0.24%,48270.23,83.9012337627839,70,30,50,,,,,-0.0012668686084826852
1391,06/12/2022,"48,366.69","48,270.23","48,399.33","48,269.48",184.62M,0.20%,48366.69,84.43999962904452,70,30,50,,,,,0.010685175314286255
1392,07/12/2022,"48,426.49","48,366.69","48,426.49","48,348.67",146.21M,0.12%,48426.49,84.79061468244485,70,30,50,,,,,0.00035084539419782956
1393,08/12/2022,"48,365.14","48,426.49","48,572.14","48,183.06",148.16M,-0.13%,48365.14,82.66724652005841,70,30,50,,,,,-0.0009313058650591843
1394,09/12/2022,"48,881.93","48,365.14","48,881.93","48,365.14",100.82M,1.07%,48881.93,85.9584184424664,70,30,50,,,,,0.002753126999599287
1395,12/12/2022,"48,899.08","48,881.93","48,901.96","48,853.33",236.58M,0.04%,48899.08,86.05604690184788,70,30,50,,,,,0.005000812443200386
1396,13/12/2022,"48,853.54","48,899.08","49,101.57","48,820.32",162.87M,-0.09%,48853.54,84.32619350652179,70,30,50,,,,,0.0016913445488415668
1397,14/12/2022,"48,988.04","48,853.54","49,045.36","48,853.54",88.02M,0.28%,48988.04,85.29613630478184,70,30,50,,,,,0.002000758775649869
1398,15/12/2022,"49,233.02","48,988.04","49,249.96","48,979.10",222.74M,0.50%,49233.02,86.93266794324197,70,30,50,,,,,2.4688879642909e-05
1399,16/12/2022,"49,316.29","49,233.02","49,340.28","49,222.58",103.66M,0.17%,49316.29,87.45979230947418,70,30,50,,,,,0.0011990000036425918
1400,19/12/2022,"49,414.96","49,316.20","49,414.96","49,316.20",76.74M,0.20%,49414.96,88.09222019920473,70,30,50,,,,,0.00048508926552037757
1401,20/12/2022,"49,416.18","49,414.96","49,446.36","49,382.43",100.06M,0.00%,49416.18,88.10046477806384,70,30,50,,,,,0.004174997570679073
1402,21/12/2022,"49,475.43","49,416.51","49,492.97","49,416.51",411.15M,0.12%,49475.43,88.52903657777809,70,30,50,,,,,0.004597223398581596
1403,22/12/2022,"49,499.43","49,475.43","49,525.32","49,398.37",132.51M,0.05%,49499.43,88.71201106742741,70,30,50,,,,,0.0073175713833695255
1404,23/12/2022,"49,706.09","49,499.43","49,737.10","49,493.53",140.32M,0.42%,49706.09,90.20661509193896,70,30,50,,,,,0.0189077534791251
1405,28/12/2022,"49,934.60","49,706.09","49,934.60","49,695.81",498.73M,0.46%,49934.6,91.57683739663537,70,30,50,,,,,0.006723763371918601
1406,29/12/2022,"50,300.00","49,934.60","50,313.18","49,934.60",297.94M,0.73%,50300.0,93.25384597681176,70,30,50,,,,,0.0011997133092200851
1407,30/12/2022,"51,251.06","50,294.60","51,346.08","50,247.57",890.15M,1.89%,51251.06,95.71884919376402,70,30,50,,,,,-0.01527443417768859
1408,03/01/2023,"51,595.66","51,251.06","51,595.66","51,241.36",129.17M,0.67%,51595.66,96.26786343733758,70,30,50,,,,,0.006955578813773178
1409,04/01/2023,"51,657.56","51,598.35","51,668.24","51,198.49",265.73M,0.12%,51657.56,96.3610037225066,70,30,50,,,,,0.00933225619915068
1410,05/01/2023,"50,868.52","51,657.56","51,785.05","50,842.95",138.72M,-1.53%,50868.52,71.19580761419432,70,30,50,,,,,-0.00490828303710078
1411,06/01/2023,"51,222.34","50,868.52","51,222.34","50,830.51",195.71M,0.70%,51222.34,74.51224252856404,70,30,50,,,,,0.005506097584680125
1412,09/01/2023,"51,700.36","51,222.34","51,841.05","51,207.13",229.22M,0.93%,51700.36,78.2682884072683,70,30,50,,,,,0.006166263321365273
1413,10/01/2023,"51,446.60","51,693.08","51,712.97","51,220.23",345.49M,-0.49%,51446.6,72.00905744110547,70,30,50,,,,,0.008907593539530634
1414,11/01/2023,"51,729.87","51,446.60","51,746.32","51,369.76",281.80M,0.55%,51729.87,74.5349484544858,70,30,50,,,,,-0.003116592474779356
1415,12/01/2023,"52,048.85","51,729.87","52,495.11","51,696.17",211.69M,0.62%,52048.85,77.1184187898979,70,30,50,,,,,0.006733485110075099
1416,13/01/2023,"52,512.48","52,048.85","52,512.48","52,048.85",216.92M,0.89%,52512.48,80.33961069892152,70,30,50,,,,,-0.0016280430220804165
1417,16/01/2023,"52,348.82","52,512.48","52,519.61","52,348.82",220.65M,-0.31%,52348.82,76.13575561455373,70,30,50,,,,,0.00020735330703813837
1418,17/01/2023,"52,701.31","52,343.41","52,737.72","52,329.29",228.49M,0.67%,52701.31,78.79151869293997,70,30,50,,,,,-0.0006031191177359174
1419,18/01/2023,"52,615.51","52,701.31","52,718.70","52,558.62",217.95M,-0.16%,52615.51,76.48933226999166,70,30,50,,,,,0.0011980299148126594
1420,19/01/2023,"52,626.42","52,615.51","52,631.80","52,603.89",129.03M,0.02%,52626.42,76.58598893123487,70,30,50,,,,,-0.000857234717284383
